x,y,z,mach
5.5269317,178.54424,-163.48728,2.77175
19.465186,168.59695,-175.15546,3.66364
20.541611,172.24677,-173.79243,4.01133
30.532975,152.98879,-176.26442,5.0
-7.1089154,162.30516,-183.40359,2.56674
1.7538728,153.03353,-197.02538,2.71746
-14.928709,159.80347,-193.99044,3.04395
-18.035409,154.53451,-204.40881,2.97294
-14.653251,152.74832,-202.10397,2.80164
-15.289745,151.37326,-200.12495,3.15974
-16.634497,151.09546,-199.14614,2.52312
-17.246031,147.73169,-200.6509,2.99397
-18.042095,146.04306,-202.28493,1.92382
-20.206979,145.86644,-202.68742,2.33888
-18.247128,146.6926,-200.15437,3.10047
-10.157226,142.17997,-204.79971,2.36082
3.5911497,147.9248,-201.02219,3.25802
16.771672,146.49592,-195.76309,2.1788
28.711297,148.09451,-191.93387,5.0
23.396923,138.14282,-193.15783,4.17128
20.527793,142.09595,-191.98022,5.0
19.645258,142.64397,-192.50573,2.55923
17.413961,142.76142,-192.73394,3.10502
23.310898,139.24186,-189.64418,5.0
25.429873,137.48236,-189.94549,5.0
26.330682,137.39433,-188.29809,5.0
29.038013,142.95074,-189.78904,5.0
25.007326,144.0441,-190.49284,5.0
22.112344,144.70088,-191.08788,4.01228
18.924968,164.35828,-183.68529,5.0
30.652875,156.96226,-178.67222,5.0
20.550971,169.17996,-183.20078,5.0
-11.68205,184.69056,-184.06014,2.72937
-14.249423,183.6362,-188.51962,3.66003
-9.2376958,143.51881,-206.72346,2.42705
-8.5223078,139.4518,-205.66352,3.42736
-12.925621,143.48249,-210.65876,3.11015
-22.784605,147.74863,-208.83218,1.96312
-14.914,146.40655,-211.97899,4.92349
-14.60957,148.45956,-210.53975,1.55238
-14.224463,145.69139,-211.79224,3.71508
-14.159833,144.70154,-209.28949,2.19815
-19.972528,157.95444,-208.56876,3.98034
-36.234789,150.2351,-208.75017,5.0
-31.482473,140.15705,-211.69641,3.11021
-37.085677,180.82741,-217.9731,4.4214
-68.504809,143.32671,-205.62564,5.0
-62.779031,137.56293,-209.57921,3.50167
-55.737024,138.80461,-209.44951,5.0
-45.444351,-81.071458,-12.805615,5.0
22.156471,-112.47866,96.710263,1.51391
19.803491,-110.79137,99.926166,1.57496
15.94619,-112.63935,99.325775,1.97272
16.030432,-112.69005,97.295054,2.10769
16.810896,-112.62352,97.454623,2.00672
283.6056,120.63877,-103.24759,2.20581
302.55247,122.51516,-115.75463,2.41064
304.3055,126.69193,-116.36884,4.58151
283.00744,121.29498,-139.70564,1.60738
291.70843,123.57999,-148.78862,1.6792
289.15532,124.22206,-147.09263,1.69845
289.1317,123.82536,-146.14814,1.67265
288.78002,125.63255,-145.01556,1.91049
277.05122,122.86917,-134.96358,2.26514
276.50967,122.66626,-134.13676,2.95179
264.04632,121.36897,-127.21332,1.98714
317.65852,132.52568,-141.32986,5.0
336.11642,151.0403,-147.16261,2.54654
330.04164,150.98426,-148.16148,4.19332
145.28656,147.10656,112.07261,1.79131
145.85708,147.96391,112.51343,1.67573
143.21661,162.34098,107.49412,3.03526
144.44191,158.66732,111.48425,1.64996
150.42576,152.28299,113.30459,2.7623
156.93111,153.93289,108.00359,5.0
157.96921,163.34754,108.21575,3.50795
169.12034,152.18415,117.40437,5.0
156.33161,161.44948,121.3994,2.29077
166.27751,110.92074,124.57295,2.80965
163.80107,112.6798,123.66724,2.21199
163.46722,131.8025,123.03164,5.0
156.5469,125.57528,120.2891,1.60762
191.38964,121.00159,99.661406,1.50121
179.51776,136.12079,123.82414,2.91965
170.52705,113.53336,125.57049,5.0
187.92948,113.43441,109.13573,2.43663
164.60515,86.42305,136.03253,3.52194
164.27844,87.532682,135.0145,3.55249
167.96815,88.42948,135.42769,3.28663
169.78982,85.331359,136.17026,3.07261
167.85137,83.469902,135.24405,2.94876
165.39007,89.917865,136.36772,3.45513
169.20592,92.826999,137.20078,2.47443
166.41613,89.820586,135.68442,3.50726
150.5002,98.794583,134.43283,2.77304
154.99399,101.03446,136.80542,2.96331
143.48137,81.590058,151.53706,1.78823
143.89902,81.644659,152.16242,1.80517
226.92191,87.103226,73.578492,2.29509
200.66962,136.46154,81.055969,2.1178
208.99086,127.59586,75.282052,3.82924
205.36043,129.24526,76.419987,2.79366
210.89499,109.4513,74.473062,4.72184
213.88892,110.12969,76.376306,5.0
208.49165,146.54729,74.440524,5.0
209.27701,150.1415,74.390157,4.80308
208.87497,149.58724,77.278452,4.53763
239.34337,168.23614,96.595266,4.29115
244.69652,171.15029,92.869008,2.13093
-107.81103,183.6688,-236.83394,1.6813
-108.4609,186.09181,-236.34319,2.41746
-115.05317,187.09904,-242.39836,1.94811
-110.49118,185.47844,-242.28961,1.77112
-108.92401,183.69504,-239.40042,2.00933
-111.32245,185.01349,-239.50828,1.51004
-109.14241,175.11523,-243.43423,1.84325
-110.29684,172.93229,-243.18908,1.59144
-133.72368,162.33296,-256.32235,5.0
-131.16255,161.11563,-256.59469,2.76391
-128.07501,160.238,-250.80428,2.93985
-126.34337,160.8404,-248.95274,1.91897
-128.67006,142.94773,-253.07926,3.11117
-108.63295,145.35208,-214.726,2.52632
-111.0831,139.56891,-216.64529,2.51549
-108.68287,146.38126,-222.11522,3.41339
-111.40268,148.00169,-224.23553,5.0
-110.75594,148.18332,-226.52967,3.58801
-121.71007,178.13022,-223.61062,5.0
-119.59109,176.63281,-222.4611,5.0
-125.96674,183.36102,-219.25723,4.36241
-123.10162,182.68842,-219.40388,5.0
-119.715,189.47391,-206.09409,2.5988
-84.719379,157.03268,-163.50555,2.74395
-94.441079,156.74029,-187.8858,1.6399
-96.231555,152.66681,-186.98053,1.65904
-95.677965,153.21472,-185.10135,3.00731
-103.5713,159.11739,-190.94703,5.0
-103.50667,159.47353,-190.47412,5.0
-104.2078,153.66696,-199.26158,1.93109
-102.16014,157.88959,-198.96963,5.0
-103.70368,153.37679,-197.87493,3.83226
-104.62143,152.33235,-194.78606,5.0
-98.344289,162.46306,-197.25404,1.63027
-90.669357,130.75181,-194.43037,5.0
-91.091458,130.91985,-196.84308,5.0
-92.201758,130.07587,-193.06378,5.0
-85.378606,110.49842,-193.80769,5.0
-86.782193,121.43728,-192.05109,5.0
-87.805576,110.43334,-190.76117,5.0
-89.060291,123.66379,-191.11819,3.98834
-89.193117,129.5361,-190.48972,5.0
-90.705015,135.46212,-185.72581,5.0
-111.04967,83.302198,-184.88384,1.51406
-86.790662,108.84512,-189.42043,5.0
-86.331119,108.77191,-189.44851,1.87747
-54.118598,-74.523094,25.602476,1.5383
-26.469856,-55.558295,4.0057807,2.34317
-25.418837,-54.572575,5.4775633,2.65324
-25.095687,-55.222553,5.198094,3.61464
-25.213804,-54.865751,5.0946859,4.16204
-25.384517,-54.587507,5.0260443,2.48551
-25.474553,-54.470616,4.5705138,2.63761
-26.421718,-54.959464,3.9772543,2.21691
-26.7832,-55.297212,4.215717,2.15777
-26.738628,-55.819379,4.490729,1.797
-27.413009,-55.539909,4.7572724,1.56446
-25.456724,-55.237597,5.6433729,4.04059
-25.270411,-56.570759,6.4996099,5.0
-25.053789,-54.179558,4.9377908,3.82112
-25.094796,-54.114036,5.4026816,4.15669
-25.553446,-54.079381,5.2047799,3.05763
-25.869911,-54.373002,5.3879727,2.91117
-25.109059,-52.856647,5.487815,5.0
-25.453604,-50.247041,5.4160534,4.38941
-24.982027,-49.187553,5.605932,5.0
-25.119756,-49.418105,6.0775087,1.6469
-161.62604,-134.11436,73.480433,3.60815
-161.88768,-132.34862,72.55288,3.14415
-170.54143,-136.89702,72.56848,3.68835
-169.9972,-135.50758,73.529908,3.94836
-172.8534,-129.23713,72.495382,5.0
-172.13222,-128.38758,72.521234,5.0
-172.53114,-132.52568,72.74989,5.0
-174.89437,-136.63582,71.200997,5.0
-175.35347,-137.47891,71.61775,4.98865
-184.08477,-138.75067,68.835983,5.0
-183.56505,-137.15788,68.600194,5.0
-186.76134,-137.53574,66.591313,5.0
-186.28932,-135.53767,67.768918,5.0
-190.13236,-134.92769,67.236277,5.0
-189.79896,-138.7967,64.530728,5.0
-189.1745,-138.20522,63.83941,5.0
-192.13143,-136.9875,63.245259,5.0
-192.11583,-135.92389,60.425605,5.0
-189.78291,-140.09431,62.556614,5.0
-190.55268,-140.59609,61.06522,5.0
-188.85803,-140.51931,60.122512,5.0
-187.12862,-141.2152,61.348255,5.0
-186.68156,-139.28354,60.178228,5.0
-186.84826,-138.65261,62.635062,5.0
-184.80194,-140.0942,66.097005,5.0
-184.76539,-141.05808,64.704561,5.0
-190.85131,-134.46269,62.475492,5.0
-191.54932,-133.50416,62.918097,5.0
-188.17474,-132.83936,68.31181,5.0
-180.67453,-125.60704,71.778656,4.76749
-179.13321,-122.95787,71.133693,5.0
-182.7213,-121.34691,70.840852,5.0
-184.33304,-127.32308,70.627795,5.0
-187.26902,-126.55119,70.097829,5.0
-189.38354,-123.70056,70.534193,4.76265
-188.19479,-122.2056,68.589943,5.0
-190.67169,-124.36179,69.016501,5.0
-185.75312,-126.80191,69.715843,5.0
-186.13688,-116.20804,69.398933,5.0
-186.91467,-117.45473,70.456637,5.0
-187.09697,-119.32065,71.918168,5.0
-185.71567,-115.35381,71.098035,5.0
-183.12735,-118.09479,71.619533,5.0
-181.45588,-119.07405,70.62735,5.0
-179.83746,-118.61852,72.590321,5.0
-176.2311,-115.28985,73.301697,2.61666
-177.35165,-119.31909,73.144802,4.12433
-177.86736,-117.27689,73.303926,4.29562
-175.62447,-117.71827,73.296349,3.68824
-175.47515,-124.56103,73.337801,5.0
-176.59704,-122.87006,73.34939,4.87843
-177.84997,-120.99635,73.354293,4.03329
-189.46734,-138.70398,59.389741,5.0
-188.78672,-137.975,59.409798,5.0
107.65269,-82.70671,69.431471,1.65752
101.63719,-82.899486,69.559394,2.05354
89.032545,-83.388111,69.186322,1.57834
4.3595789,36.792056,-35.300446,3.36815
6.3840601,32.019683,-10.453081,2.07143
-29.747267,65.114293,-36.431249,1.54762
-152.25646,104.11197,7.2996856,1.98989
-136.68775,124.17515,9.1458765,3.61084
-139.69862,103.87573,31.395111,4.22956
-138.4546,102.29252,33.532807,4.9863
-20.159287,-13.574156,-93.813387,1.82935
-20.92415,-11.180503,-94.360737,1.66746
-21.299005,-10.269776,-93.959139,1.66617
-20.17043,-9.915091,-94.846131,1.73497
-20.776616,-9.2672303,-93.853502,1.52577
-20.360754,-10.18364,-96.440934,1.64791
-19.84728,-7.9241506,-94.051404,1.51964
-94.453113,34.853154,-177.49908,1.51282
-91.730182,39.090547,-179.6341,1.62782
-94.375557,38.85409,-178.64815,1.52024
-89.520279,38.59635,-179.01454,1.86856
-88.37343,36.510247,-177.45183,1.93253
-89.029536,37.744013,-179.96884,1.58638
-88.000358,39.39988,-178.17123,2.26149
-87.125401,38.36123,-179.78119,1.71471
-95.445742,38.007993,-178.29603,1.7348
-97.088683,41.27326,-177.98982,1.56121
-95.226891,43.199682,-178.39275,1.63976
-94.726343,45.819763,-178.94144,1.67552
-95.790733,46.195843,-178.36646,1.79193
-97.74167,44.9467,-178.73195,1.78958
-94.096979,47.107684,-177.44158,1.82533
-89.015273,46.695834,-179.88727,1.86502
-88.21698,47.939518,-182.19701,1.93476
-84.913269,51.530164,-180.74662,1.80937
-82.245162,51.080539,-180.03703,1.65028
-82.841987,51.438344,-183.58277,1.60611
-84.195207,49.016277,-181.63807,1.99625
-82.625811,48.86317,-182.96767,1.88675
-81.362181,48.191798,-179.35062,2.19156
-81.149571,49.856356,-180.41991,1.89029
-86.444333,45.783325,-180.45334,2.16392
-84.759494,43.639389,-180.70874,2.15166
-81.769128,44.845966,-180.39406,2.26284
-81.266796,46.085972,-182.34945,1.96947
-82.470699,44.428099,-182.95474,1.71558
-84.652521,45.336263,-182.73277,1.89003
-87.304136,46.196846,-183.18608,1.82596
-84.290592,46.598778,-181.69914,2.06268
-86.825874,42.949631,-182.4591,1.54971
-83.188761,42.165601,-182.31201,1.54241
-83.529295,40.105127,-179.73082,2.2863
-81.485647,43.147644,-180.54783,1.88838
-82.533991,42.240483,-178.82511,2.42002
-82.064643,40.185804,-177.71213,2.37489
-84.55357,40.329661,-178.12443,2.444
-85.289461,40.384262,-179.97775,2.03261
-86.860195,41.884014,-180.29823,1.98808
-85.857314,41.213645,-178.92227,2.35703
-88.622144,40.329773,-180.59151,1.61842
-90.7848,40.401423,-179.63365,1.68048
-92.339933,41.853482,-177.4447,1.54492
-91.924072,44.912379,-177.82802,1.55277
-89.735118,43.646967,-178.99225,2.01821
-88.44118,43.498875,-181.75307,1.73964
-89.146762,43.559382,-180.9998,1.79741
-83.116108,51.495843,-184.97566,1.98794
-102.87062,77.711363,-184.95828,1.80898
-108.55673,67.290098,-184.25091,2.07349
-88.209403,78.188622,-254.0028,3.79104
-81.85025,70.661559,-247.34903,2.45673
-89.596052,73.666412,-256.896,2.98513
-81.53022,75.856368,-260.38602,5.0
-83.958527,76.333405,-260.12082,4.77424
-82.236247,75.405852,-255.36984,4.2597
-87.0786,79.706426,-254.6968,4.05354
-84.19699,80.475969,-257.36981,4.22203
-85.691059,81.423246,-259.80435,5.0
-88.37655,79.303491,-258.94232,4.17741
-93.404769,76.851114,-254.87598,3.47338
-92.120636,80.020439,-257.13714,3.94635
-93.76848,80.190594,-255.348,4.17609
-77.029292,-103.853,84.456402,4.39437
-76.947279,-105.34562,86.741632,5.0
-78.988252,-106.70151,84.936447,3.32729
-79.166542,-105.64192,84.676144,3.32101
-80.267482,-112.34272,85.009546,5.0
-79.89441,-106.76169,82.341438,4.14051
-79.808385,-108.56041,82.430138,1.56441
-62.72911,-103.55893,100.05052,5.0
-61.784619,-102.07088,101.10956,5.0
-60.766584,-101.99455,100.7463,5.0
-60.692148,-101.81983,101.20138,5.0
-60.069917,-102.51193,101.33421,5.0
-60.242858,-99.929843,101.30301,5.0
-66.491025,-106.96483,100.18246,5.0
-66.567244,-108.06944,99.625302,5.0
-67.858954,-111.94569,98.635347,5.0
-67.230037,-111.31978,101.10555,5.0
-67.264358,-107.73894,98.390645,5.0
-67.481871,-109.22521,99.658731,5.0
-68.026992,-108.88022,97.105621,5.0
-68.383126,-112.13077,97.538419,5.0
-67.451562,-110.45853,96.836849,5.0
-68.232917,-110.75928,96.816345,5.0
-69.717626,-111.30507,95.302665,5.0
-68.825285,-111.35599,96.128592,5.0
-68.73926,-110.82246,94.583265,5.0
-70.738781,-109.92711,94.488771,4.75231
-76.004572,-110.22341,88.104658,5.0
-72.477553,-112.61416,87.879567,3.51749
-71.412717,-109.16905,92.855191,5.0
-70.997301,-109.70224,91.303623,5.0
-70.27389,-109.66737,92.659518,2.93295
-70.170928,-107.57369,94.033687,5.0
-68.248072,-108.82049,92.880151,5.0
-70.298851,-107.55842,88.70594,3.4283
-71.656528,-107.72902,90.413065,3.58805
-72.535497,-107.35027,90.515582,3.76304
-71.136813,-105.44067,89.74537,3.12755
-70.857344,-103.3412,89.583572,3.42126
-70.802965,-104.42397,89.561731,3.86773
-69.928899,-105.68927,90.335955,5.0
-69.634275,-106.5649,90.877511,5.0
-68.413881,-103.95953,92.124202,4.98406
-69.888338,-103.31479,92.676009,5.0
-69.419436,-104.0558,92.751337,1.82503
-70.537759,-105.66944,93.516646,5.0
-70.253387,-105.87002,92.603802,5.0
-70.359469,-103.92933,92.165655,4.66589
-70.166471,-104.40926,93.996246,5.0
-68.122823,-101.1128,93.485445,5.0
-69.010707,-102.01383,93.407443,5.0
-68.859606,-103.23489,93.464942,5.0
-68.754415,-102.67005,93.248765,5.0
-74.579144,-102.63272,88.175082,5.0
-75.422901,-106.28175,88.141653,5.0
-74.57959,-105.61996,88.497341,5.0
-70.219512,-103.79394,94.660375,5.0
-69.550479,-105.01077,95.448862,5.0
-69.806325,-105.5813,94.805236,5.0
-69.193008,-104.89243,96.965663,5.0
-66.905104,-104.52638,99.507631,5.0
-66.724139,-103.96365,99.735842,3.38002
-69.439048,-97.910042,92.454038,5.0
-66.777181,-98.411259,94.18969,4.42457
-68.551165,-98.544085,94.270812,4.67715
-66.751329,-95.559736,91.061595,5.0
-76.663798,-89.402831,99.12921,2.71762
-60.133655,-86.884375,96.071539,4.20269
-61.019756,-86.284653,95.094065,3.6219
-64.437126,-87.367763,91.099927,3.03968
-63.872839,-86.663964,91.482805,4.63678
-64.516911,-87.127741,89.851452,5.0
-63.06162,-87.533239,90.523605,3.29278
-63.07098,-88.050614,89.9299,5.0
-62.04938,-88.552722,89.330846,3.17686
-63.097724,-88.641422,91.261725,3.95801
-63.033539,-89.79908,92.533377,5.0
-62.546362,-89.562846,91.294709,5.0
-62.005253,-89.799637,91.963741,5.0
-62.548591,-91.871476,93.594202,5.0
-65.000968,-92.649489,89.610761,5.0
-66.386726,-95.007929,89.648648,5.0
-64.88508,-94.637978,90.34175,5.0
-66.239637,-99.564126,93.787647,4.10435
-65.983345,-98.086215,94.871203,5.0
-60.392175,-97.091469,100.0844,5.0
-63.104855,-96.581337,96.159793,5.0
-62.401056,-96.596826,95.845557,5.0
-59.556887,-95.699805,99.599004,3.50202
-57.906811,-94.365194,100.35317,2.04025
-58.54019,-86.177344,95.262549,1.81848
-56.474698,-88.46848,101.14656,3.90496
-58.66321,-87.713646,98.371924,5.0
-57.827918,-86.454474,99.229498,2.7123
-58.50052,-87.043722,98.866679,4.05798
-58.116302,-86.016772,101.03067,3.49287
-53.8369,-88.427697,104.63703,3.7709
-54.854489,-88.143101,104.54566,4.61587
-55.132621,-86.567019,102.12314,4.69638
-57.063946,-87.135875,101.84055,5.0
-56.334741,-88.126275,104.5412,4.75764
-56.461327,-87.922022,104.23543,5.0
-55.526196,-90.197669,102.29074,3.19569
-55.240933,-90.394679,102.79262,2.86325
-54.37801,-89.795737,104.64461,2.70497
-54.403416,-89.550254,104.92274,2.82041
-54.915554,-88.265676,105.4068,3.72705
-53.882364,-86.2471,104.98781,3.45862
-52.779195,-87.180113,109.68798,3.36875
-52.92361,-88.230241,113.83679,3.31375
-58.867797,-86.696279,113.61481,3.33575
-55.70404,-89.801531,109.26945,5.0
-53.363986,-94.553179,115.19669,2.55897
-54.133307,-95.19023,114.32797,2.89113
-52.996709,-95.796862,113.74809,3.13109
-53.582391,-94.632295,113.215,3.10471
-53.710314,-95.050384,112.12921,3.38027
-54.50415,-95.563748,114.66984,2.71083
-53.22492,-96.543116,113.65805,3.42013
-53.870329,-97.668348,115.14008,3.91887
-53.517761,-98.522133,113.65983,3.43823
-52.916033,-98.750344,114.17598,3.41997
-53.457588,-98.093903,115.36562,2.93201
-53.655936,-99.568026,115.33175,3.26726
-53.352843,-99.726593,114.20763,3.63559
-56.281254,-96.190994,102.31926,3.84816
-57.558701,-96.945605,102.31792,5.0
-57.916172,-97.527499,103.03554,4.36345
-57.566724,-97.873493,104.57106,4.65175
-59.065699,-98.247344,102.34021,4.14361
-60.08418,-99.43988,102.52519,2.94564
-66.478099,-113.00417,102.54614,5.0
-65.0393,-113.21578,105.09211,5.0
-65.657966,-113.17834,106.444,3.99108
-65.122651,-112.90622,107.84625,3.77272
-63.515814,-111.42742,107.55296,5.0
-65.32813,-111.64371,107.29667,3.64246
-57.457521,-100.74151,106.79434,3.7325
-59.874243,-100.38693,101.64131,3.83066
-52.879929,-100.90386,114.47506,3.29909
-57.079101,-102.08191,110.64361,5.0
131.40179,107.58628,-126.50907,2.85959
-77.821345,-143.9359,109.72007,5.0
-56.594598,-151.19107,129.07611,5.0
-56.47871,-149.4153,129.17417,5.0
-58.205447,-149.62401,128.83854,5.0
-58.058804,-147.67185,127.11938,5.0
-57.11877,-147.067,127.28029,4.62934
-57.379519,-145.70844,127.21075,3.79885
-56.536654,-144.87928,127.83922,4.37677
-69.494318,-222.94315,85.146383,4.97633
-78.017018,-222.2476,81.712521,5.0
-72.854636,-215.07087,123.48539,2.67123
-32.547755,-227.96524,126.5747,3.20761
-52.662861,-236.01581,109.17718,3.13403
-32.079299,-249.42465,111.56047,2.36355
-32.155963,-248.5166,113.33535,2.25991
-32.167106,-248.57878,113.35451,2.26365
-61.968258,-235.21618,113.4285,5.0
-76.264875,-229.53096,90.06228,4.04419
-74.378568,-227.51885,80.645902,5.0
-73.720233,-229.21338,87.199391,3.04349
-42.427241,-234.9288,91.826013,2.2879
-45.457277,-236.25037,95.411421,2.57911
-51.126003,-238.52435,101.10956,2.9394
-44.752141,-241.32918,94.272595,4.54344
-33.667415,-249.18485,97.344529,2.7198
-22.47126,-245.66229,98.9322,3.39057
2.378333,-232.95936,99.750105,2.42514
63.340532,-75.963342,149.83039,1.76642
40.689257,-132.11161,-79.77217,5.0
213.49892,61.779048,-146.19896,4.47868
218.99782,53.739621,-133.16909,3.96433
216.81065,66.916135,-133.98387,5.0
217.41193,70.746581,-130.67169,2.53205
214.32306,76.10642,-128.72655,1.90998
211.28277,72.849844,-127.35149,3.12617
211.06036,73.610807,-131.01446,3.18472
205.869,57.746351,-142.27524,5.0
209.03053,59.183816,-146.08708,5.0
212.03114,59.676899,-145.95648,5.0
202.13249,56.574541,-148.70571,3.45451
201.65468,55.801543,-146.92415,3.39383
200.21276,72.708995,-145.37659,3.5891
201.07746,75.405072,-141.51796,3.65856
201.45722,75.042809,-145.90701,3.74138
190.98447,69.689545,-142.62424,2.6765
195.41453,70.723626,-145.35966,2.98351
196.72986,73.474639,-139.42929,2.73324
197.94179,69.66659,-131.73118,3.86667
166.89128,104.04656,-89.888782,1.72277
165.71055,102.54212,-88.831969,5.0
154.24785,104.48403,-76.128372,2.00134
154.45556,102.16381,-74.51262,4.42092
173.14613,120.14713,-81.856379,5.0
173.15415,120.50048,-81.976724,5.0
172.19896,120.91066,-82.187552,5.0
172.30103,120.97027,-81.585378,5.0
182.09227,114.28819,-72.635228,5.0
184.11407,115.39036,-72.904,4.42077
194.65502,130.5743,-65.603922,5.0
197.17782,110.56361,-46.51666,5.0
195.95653,111.48893,-48.189019,5.0
195.17741,109.84008,-47.247203,5.0
195.29552,110.20212,-46.846942,5.0
196.52706,110.40927,-49.154013,5.0
197.38864,110.09849,-48.750186,5.0
192.35196,114.74138,-56.960879,5.0
193.14936,113.44288,-58.484363,5.0
190.57218,112.03784,-57.789927,5.0
194.01941,114.67308,-63.598607,2.13025
191.46095,109.9163,-59.452476,4.87158
190.79326,100.5007,-65.23085,2.53415
189.19756,98.900331,-63.503222,3.65954
189.47079,96.320922,-62.947403,2.53939
189.75739,97.943806,-60.237398,5.0
189.52517,102.54357,-62.572549,5.0
190.55524,104.13325,-60.95546,5.0
190.1688,102.50089,-56.62302,5.0
189.70614,105.21558,-56.183536,5.0
190.72239,101.31917,-56.37074,5.0
189.36738,97.411945,-56.270898,5.0
195.11634,100.5845,-39.857534,3.26202
188.6832,94.557636,-55.81403,5.0
186.78174,88.601864,-58.384078,5.0
186.84102,90.718275,-61.349926,5.0
187.24841,91.330144,-59.867892,3.44936
188.16571,92.390634,-59.135566,4.48538
197.80852,84.621877,-70.720841,5.0
182.27368,100.71577,-68.469485,5.0
181.4794,106.97586,-75.842216,4.68286
185.1067,99.643688,-67.396181,5.0
186.26871,100.06155,-69.904719,5.0
172.71957,101.91677,-93.727808,4.231
181.88189,97.253935,-90.316678,5.0
190.41484,92.381608,-93.639555,1.89858
197.89009,87.779167,-92.884497,2.05859
193.69894,88.220435,-93.035598,1.77385
200.48465,84.704336,-70.561717,4.80152
202.30989,81.925466,-69.844992,5.0
204.2479,82.67406,-64.133476,2.57767
