x1,y1,z1,M1,x2,y2,z2,M2
-97.968989,-125.96796,87.391053,5.0,-11.541808,-435.67833,50.06827,2.34991
-97.478246,-127.04171,87.126292,5.0,-5.0510399,-435.80717,63.69547,2.12899
-97.235772,-126.31875,85.563136,5.0,0.52483832,-430.73898,68.77376,4.33354
-95.28439,-127.22268,86.458597,5.0,-21.2907,-438.63105,43.019818,2.34693
-96.114329,-126.96059,86.814285,5.0,20.023104,-432.13235,38.943918,1.70884
-95.203714,-124.05369,87.382584,5.0,17.76833,-423.24186,39.379488,2.43375
-95.593723,-122.73913,86.587411,5.0,31.459471,-423.65267,28.379651,2.4066
-94.84134,-122.34266,86.082405,5.0,38.282446,-435.28675,32.306517,3.42033
-97.20056,-118.05512,86.558439,5.0,35.64162,-432.23307,37.768455,2.26619
-96.030087,-117.55246,86.319976,5.0,33.861358,-430.41411,37.501632,3.00171
-94.685782,-116.49676,87.119161,5.0,30.371987,-428.79586,33.449289,4.00664
-94.951434,-116.38867,86.263815,5.0,24.723033,-442.21441,18.276437,1.63151
-97.93868,-114.03357,87.153036,3.36788,47.637594,-427.75681,12.442872,2.2352
-97.73855,-115.68509,85.495386,5.0,20.267331,-428.87891,45.327957,1.9143
-97.450611,-115.95966,85.479785,5.0,16.832286,-429.16917,44.122206,1.8178
-97.402027,-113.93551,84.888309,5.0,15.936627,-428.19299,40.805428,2.26294
-96.877855,-115.07289,85.695962,5.0,17.172185,-423.55159,42.74963,1.88081
-95.352586,-114.53702,85.056793,4.94128,28.479708,-435.61018,43.188085,2.34923
-100.73516,-115.15658,84.628897,4.00077,21.95769,-430.34428,48.720695,1.97411
-101.17776,-113.79288,85.022918,3.19963,23.476417,-432.59232,54.178305,3.54549
-99.258916,-114.79476,84.875383,3.8255,18.113517,-427.45874,48.410603,2.38302
-99.16264,-116.22944,86.808491,4.26486,3.2762395,-431.16157,72.800622,3.03776
-98.914371,-114.88457,86.915019,3.41043,2.380099,-434.09951,70.652097,3.20459
-100.75878,-118.00063,87.017981,4.04995,-44.834098,-418.20551,111.7909,5.0
-100.5533,-118.42374,86.364995,3.74447,-75.305753,-420.92543,109.59478,3.836
-99.092215,-117.62923,86.141686,4.00459,-67.289046,-419.85753,108.26259,2.87624
-98.568935,-118.21469,85.587651,4.9516,-67.921729,-418.73399,111.97215,2.87902
-99.850393,-118.1319,84.749243,4.59193,-59.57955,-421.20006,80.817329,1.57385
-101.00616,-119.47654,84.996174,4.43183,-53.506564,-423.45219,89.744599,2.37368
-98.570272,-118.9215,84.105616,4.69646,-56.988243,-425.0333,87.36002,2.49057
-98.597907,-119.51186,85.761483,3.84954,-159.52997,-397.63263,71.01988,3.52585
-99.797352,-119.54529,86.59588,4.96343,-165.82699,-393.08954,83.161525,2.06883
-104.04956,-120.13331,86.839691,5.0,-136.96493,-404.19214,82.832684,5.0
-103.13271,-117.65364,87.352275,5.0,-123.18148,-408.42525,74.519347,5.0
-102.12091,-117.17159,86.1194,4.99757,-126.96219,-402.53796,82.581245,3.32397
-102.14231,-115.66381,86.326216,4.42011,-125.9074,-401.82631,95.477206,4.22367
-103.12914,-115.26678,84.602154,4.68449,-123.15984,-397.71868,95.815181,4.67922
-106.42528,-116.64507,85.621526,2.64189,-130.45829,-391.06554,97.817555,4.88571
-107.54226,-118.41193,87.203403,5.0,-117.00272,-403.12665,76.693352,2.97263
-105.67512,-117.70779,86.923933,4.69667,-119.97287,-407.25472,71.862656,5.0
-105.30963,-117.61854,87.422253,4.36283,-119.03587,-410.33328,73.33571,3.70871
-105.41928,-117.28057,85.757472,4.55133,-118.97193,-412.67747,70.776614,5.0
-107.40587,-117.67793,85.151732,4.80136,-117.41474,-421.95798,58.626796,4.582
-107.60288,-119.60246,85.464185,3.40671,-117.31474,-420.52603,54.931178,4.69006
-106.75511,-120.22781,86.24866,5.0,-117.84117,-416.36432,66.146876,4.97507
-108.05975,-119.018,86.946665,4.96541,-54.52626,-417.65456,16.047144,2.19928
-103.16837,-123.98114,86.929728,5.0,-49.036439,-415.01398,5.5131672,1.58569
-101.57891,-121.77681,86.182693,5.0,-46.675897,-416.85794,3.3896416,1.72098
-102.83719,-120.80346,86.449682,5.0,-71.326966,-427.75225,-14.138942,2.17254
-104.79437,-121.42023,86.084634,5.0,-97.869357,-423.58729,2.1372565,2.5546
-103.43892,-123.11677,87.452563,5.0,-81.541237,-433.29832,-2.5448849,1.53966
-103.26687,-121.1265,84.967202,3.67464,59.64078,81.518002,-19.257616,2.066
-102.33798,-112.69618,83.943818,3.7273,61.607577,81.492402,-17.415336,1.74377
-99.61505,-112.88784,87.091526,3.00167,62.197472,81.662952,-17.496104,1.72855
-99.480441,-112.57104,85.605925,3.24321,60.403749,81.912107,-18.292727,1.86268
-99.52858,-112.52402,85.628212,3.21929,64.497441,81.288438,-18.249939,3.02059
-100.12318,-112.32333,83.28058,1.90605,64.911377,82.509213,-18.08023,1.87103
-99.11985,-112.2071,83.802524,2.46963,63.73351,81.744682,-17.182166,1.84129
-98.852415,-111.95516,83.496757,2.58225,62.754194,81.28928,-18.062442,1.89187
-98.157531,-110.71348,82.58525,3.34557,63.710915,81.679899,-18.622529,2.38551
-98.958498,-110.2701,81.522197,2.19695,63.412361,82.88553,-18.692721,1.78502
-96.880975,-108.62593,81.075135,3.00476,70.078608,77.22648,-11.655806,2.58903
-97.029847,-107.12317,82.062861,3.98683,52.348581,79.442432,-8.8505595,2.77836
-97.849981,-107.91734,83.248042,2.78029,58.058111,82.339745,-19.581169,2.22208
-97.220172,-109.4903,83.219962,2.73347,58.692236,82.201045,-19.186944,2.51538
-97.623107,-109.36973,82.304443,1.80139,45.328494,82.288664,-32.471839,1.70653
-95.097185,-108.47806,83.652315,2.31865,45.832333,82.84803,-31.783869,1.79956
-95.466245,-108.15558,83.826147,2.58481,47.328945,82.176286,-22.210937,1.94183
-96.159793,-107.79621,81.554734,3.68778,47.17462,82.543588,-22.376319,1.96443
-95.394484,-109.10988,81.368867,2.75973,43.813613,81.206709,-21.794117,1.90679
-95.782264,-110.37306,81.929589,2.49596,47.879417,82.696951,-25.606559,1.67151
-97.447491,-112.52212,83.789152,3.45099,58.598488,82.251765,-20.371542,2.37626
-96.088031,-111.25949,82.671275,4.02972,57.491293,83.101152,-21.267201,1.82238
-94.896164,-113.16931,84.620428,3.34799,58.60666,83.191294,-21.727771,1.66457
-95.341443,-112.3084,85.402675,3.42665,57.9884,83.287206,-21.262394,1.81474
-97.25583,-110.79661,84.036975,2.97434,51.668784,88.482441,-21.709502,1.59561
-96.999092,-111.31967,84.389543,3.12163,58.824926,83.658595,-21.008071,1.67136
-94.703165,-112.16443,87.119606,2.75484,59.946544,84.149213,-22.082093,2.01216
-95.784047,-109.84042,84.688179,4.71382,71.121381,77.859403,-21.584985,1.68613
-97.964978,-107.68322,84.318227,2.82665,71.823774,77.967214,-20.931149,1.77846
-88.058302,-101.91042,81.6782,2.30652,72.059828,78.694487,-20.549424,1.99051
-88.738924,-102.0399,81.674634,2.48208,63.277267,80.241819,-27.572876,2.45809
-94.499914,-99.942323,81.861839,2.56575,71.963676,73.814752,-25.533484,1.90684
-92.808835,-102.14777,82.011156,3.49048,73.671342,73.746965,-25.931074,1.74772
-90.863693,-103.61097,82.574998,2.65456,73.667496,74.071359,-25.532041,1.68994
-89.433809,-103.90281,83.790935,3.29417,71.82137,74.122079,-26.463277,1.97234
-92.856974,-105.93353,84.21883,2.60396,71.028113,74.017634,-26.216646,1.72798
-85.43031,-100.51553,82.106987,4.08805,34.919035,-29.954244,-19.529247,1.73839
-86.998369,-100.97484,81.521751,4.02748,39.289161,-116.87999,-12.948094,1.76885
-84.969876,-102.95108,82.370856,4.38155,116.10484,-52.912192,10.034735,2.38367
-85.41159,-102.31124,81.191023,4.45684,114.86399,-55.146413,10.289058,2.36755
-84.183618,-103.49542,82.207275,3.99399,118.20193,-36.565201,14.242364,1.70194
-84.26786,-105.93509,83.04702,4.27612,117.63559,-36.963152,13.887561,1.71787
-85.559124,-106.39619,83.564061,4.71187,117.47405,-36.24297,12.162107,2.01598
-86.442996,-106.63388,82.95743,4.31756,117.06348,-36.953056,12.51739,2.03592
-83.205698,-103.85501,81.660371,3.69562,115.68562,-36.557749,12.084223,1.59716
-82.700247,-104.39288,82.275025,3.66363,118.42356,-39.279103,10.69434,1.74701
-82.596393,-104.12745,83.034986,3.70463,116.77022,-41.583756,16.745691,2.52619
-83.435247,-104.1406,83.941144,4.08608,118.12693,-41.329072,14.034675,2.07482
-81.514619,-105.19842,83.31713,3.9018,118.59855,-40.5893,15.567344,2.37691
-81.950092,-105.33682,82.625365,3.99009,118.08077,-40.3244,14.143327,2.24217
-81.051511,-105.95604,82.978379,4.25709,118.22164,-40.850594,17.973076,1.80464
-83.586347,-106.48088,83.316684,4.09046,117.6154,-41.30876,17.587024,2.43424
-81.945189,-105.8942,84.099822,3.53722,118.47356,-42.256102,19.134117,1.97426
-82.323609,-105.95181,84.467545,3.63021,117.20963,-41.647697,23.052808,1.5391
-85.188727,-107.77315,84.618645,3.37833,117.18367,-40.390144,24.617688,1.51742
-84.541089,-109.07466,84.289255,5.0,117.29857,-35.549712,24.025389,1.84107
-82.269231,-108.91164,84.571844,3.88959,115.63802,-30.377195,17.791348,1.87923
-82.254968,-108.33855,84.036083,5.0,118.71009,-36.608109,20.956205,1.82448
-83.64028,-107.79666,84.221505,4.3703,118.85143,-34.412589,28.798395,1.82062
-84.036083,-107.43395,82.998436,4.67636,118.42067,-34.851044,29.318579,1.86029
-80.66596,-107.86831,83.03454,4.63656,118.12789,-37.08779,29.714727,2.32033
-80.828203,-109.96377,82.85001,2.78859,118.34615,-34.130743,25.980649,1.55933
-80.795665,-109.58658,83.6434,3.57709,118.04375,-34.687465,28.408497,1.63946
-82.644531,-109.05182,83.538209,3.69739,118.74134,-41.339769,25.893631,2.11199
-82.540677,-108.74828,83.0283,3.52906,118.66201,-32.181373,38.015566,1.81861
-87.194488,-106.98878,83.256511,3.87067,118.1452,-32.096999,39.521794,1.5079
-85.177584,-107.91957,83.381314,4.78703,118.71923,-31.451578,36.031942,2.21995
-85.629103,-109.30143,83.965659,5.0,122.69513,-35.88312,38.684787,1.79149
-84.468882,-109.54457,83.255174,4.05102,121.30813,-34.880972,35.688197,1.736
-84.497408,-113.20831,83.936241,4.91546,119.70575,-30.092944,34.420909,2.6514
-82.901714,-111.74322,83.77266,5.0,120.34757,-32.97463,35.133879,2.34006
-82.030323,-110.81823,83.947384,4.62944,119.35335,-30.522145,36.114633,2.39717
-81.32162,-111.0022,83.354125,4.33477,119.34999,-30.998219,37.419421,1.8325
-84.097148,-113.46862,84.205459,5.0,120.39372,-31.452059,36.371841,2.33763
-82.502791,-112.60503,84.386423,5.0,119.87978,-29.961937,38.28912,1.82616
-81.088061,-113.68713,84.755037,5.0,119.29085,-30.698104,39.198722,1.77137
-80.654816,-112.3435,84.945362,5.0,120.27401,-32.4762,38.839112,2.22504
-81.759768,-110.59158,84.062381,5.0,120.18315,-33.30888,38.307389,2.01445
-84.451944,-110.77221,84.135034,3.97835,119.34181,-34.859938,39.198241,1.54686
-93.594648,-107.36698,84.6182,2.90353,121.65764,-35.425795,39.124684,1.79816
-94.150466,-108.87086,82.509477,1.56303,119.04182,-34.077378,37.577111,1.8083
-93.498371,-113.12663,86.839246,1.75966,120.57593,-34.559702,37.5574,1.91413
-99.853959,-113.56723,87.760558,3.29954,121.12015,-35.773627,37.135772,1.83455
-93.567459,-99.079066,81.507042,3.10055,120.07834,-36.701497,38.839593,1.65404
-92.674226,-99.136453,80.813494,3.99306,122.75378,-37.566268,39.118915,1.72123
-90.841853,-97.171254,78.496618,5.0,122.82301,-38.355559,39.742944,1.85645
-94.337225,-99.563123,80.228704,4.27854,120.6716,-37.526725,30.253662,1.64849
-91.200661,-94.257217,78.243892,2.44201,119.47979,-34.842871,25.696038,1.67951
-91.0558,-93.668304,79.490138,5.0,119.88844,-33.520295,27.395531,1.71994
-87.122726,-90.467332,78.189514,5.0,119.78604,-37.23959,31.570951,1.61573
-87.565777,-90.270879,78.609386,5.0,119.28941,-36.982743,29.27483,2.01632
-82.763985,-86.038167,76.008583,2.81887,119.1346,-36.548615,19.140366,1.72614
-85.099582,-88.743381,77.014584,2.44441,118.8923,-41.10071,16.886073,1.56284
-84.14172,-86.575154,75.984514,2.547,118.89855,-35.547548,11.290485,1.96218
-89.406619,-91.327804,78.838489,5.0,119.65815,-35.989729,13.576989,1.98519
-95.919993,-99.260253,80.682451,1.82808,120.02978,-50.930611,13.502471,1.50481
-122.80967,-110.85589,86.517432,3.6859,111.06646,-74.646125,18.123074,1.74127
-135.95854,-113.58551,84.502757,4.13835,111.22703,-73.567175,18.737488,1.96271
-115.04782,-109.33229,83.874731,3.44523,-1.0760993,82.610654,-107.44812,1.51236
-120.77984,-102.08046,91.462301,1.797,11.853515,84.405459,-84.003279,1.5897
-121.9619,-102.99242,91.420403,2.49122,12.344373,84.519039,-84.656635,1.62173
-111.77085,-99.845824,97.59146,2.19673,13.532336,83.214131,-86.682085,1.74102
-133.46427,-107.26235,92.016783,3.19762,12.168414,85.44054,-84.701826,1.54296
-134.2171,-110.78457,88.895373,4.45333,11.827073,85.835726,-85.809021,1.50268
-135.79184,-110.42688,89.283599,5.0,8.2655876,83.122545,-86.681124,1.74754
-134.53,-111.30919,90.215164,4.39642,8.8886552,86.48812,-82.744644,1.54363
-135.98618,-112.94545,89.370516,3.73604,7.0391636,82.436979,-87.932547,1.58859
-126.69728,-110.61542,88.302114,3.78265,6.824263,81.95165,-87.884952,1.54501
-126.32064,-110.39579,91.035743,3.8048,9.0905752,81.678336,-87.803703,1.74748
-126.10357,-103.05148,91.856768,3.61595,8.1905887,82.871468,-85.803733,1.5327
-124.82925,-100.23394,93.181015,4.15568,12.679945,80.912122,-86.258053,1.58803
-116.06051,-97.095703,89.241701,5.0,6.3632122,81.564035,-88.983012,1.89988
-117.02238,-97.751141,89.685643,2.56074,6.4598454,80.821859,-89.57483,1.78496
-134.96146,-103.18374,104.72751,4.01624,9.0357684,75.99633,-91.56182,1.89729
-135.8899,-103.73956,103.95819,3.43983,8.501161,76.663508,-92.458441,1.66092
-134.89638,-106.61883,107.02745,2.26808,-0.29966859,74.501761,-93.959861,2.16025
-117.42487,-107.41467,106.62764,5.0,-1.3866716,73.210675,-92.017582,2.01489
43.959092,29.666591,-267.44942,4.73226,0.5681069,72.859839,-92.998337,2.38012
42.173965,28.037135,-264.7042,4.91384,1.1733862,75.392493,-94.14255,1.72298
42.495778,31.050566,-263.17492,3.58369,2.0171237,73.767998,-93.014202,1.91194
44.842964,32.396989,-273.93204,2.7597,3.6964255,73.941072,-93.415638,1.64095
42.017962,26.957367,-269.12089,5.0,3.0988383,73.463556,-92.318539,1.76974
44.349993,30.550129,-268.9631,3.3546,4.5690083,72.473907,-92.999298,2.12453
44.663783,30.883419,-271.21089,2.92502,4.3892033,73.330505,-93.620443,1.65548
39.410473,29.106651,-269.29873,3.11159,-0.26024611,66.93012,-92.624304,1.7247
40.3407,28.601311,-269.12624,3.59398,-0.93908206,67.751982,-94.053128,2.19992
41.060991,27.519203,-271.56079,4.16327,-0.55639549,66.767622,-94.128127,1.92757
40.30415,27.815944,-274.1188,3.36595,0.6858936,66.932043,-93.82669,1.98819
34.697381,30.622336,-274.8743,1.83697,1.3762678,67.52951,-93.974764,2.39098
36.742365,30.877736,-270.62699,2.10687,1.5853993,67.555591,-93.112758,2.18768
33.099458,26.218022,-269.10975,4.75993,2.9512443,66.786853,-92.95603,1.68065
33.334355,26.368454,-270.32212,5.0,3.2108558,67.208,-93.316601,1.86096
35.982405,26.33469,-276.78067,2.95583,6.206003,65.853213,-93.721403,1.78321
36.95765,30.562163,-277.40825,3.02904,12.931864,66.377604,-91.842104,2.53139
38.494509,30.412623,-275.38644,2.14877,-15.28454,63.797234,-92.683437,1.86984
40.607689,26.948007,-279.90876,2.72469,-15.613862,65.795762,-91.926718,1.72713
38.277886,27.548175,-280.82696,2.70616,-14.776856,65.928572,-92.496421,1.7589
44.461424,26.612265,-279.87221,3.03192,-13.781678,64.638688,-92.082004,1.55402
41.468829,27.994569,-277.27364,2.33017,-13.64418,66.408012,-93.235833,2.01129
57.92097,28.635186,-282.33351,4.02168,-10.130291,64.780152,-91.923833,1.60914
55.269354,28.900281,-282.67359,3.42349,-9.4793389,65.457185,-92.567574,1.77484
51.445929,26.919704,-278.74899,3.49559,-11.081238,63.571396,-92.859396,2.07927
56.028869,26.991688,-279.13454,4.05314,-11.54325,63.635458,-91.762297,1.7501
52.768394,32.986237,-278.30103,2.16171,-9.0740565,63.224166,-92.736321,1.80329
45.069838,27.051415,-273.72433,3.08323,-15.001852,65.278702,-90.763274,1.5398
71.21292,27.144572,-267.9785,4.14629,-5.6322812,62.428268,-92.745937,1.77354
79.160636,25.740539,-267.60231,3.67078,-7.1361048,62.853862,-93.059874,1.69322
78.364572,26.014994,-263.07018,3.4525,-8.5947368,65.373052,-93.419484,1.82331
34.883693,34.325305,-296.63324,1.95788,-5.0457515,67.859793,-92.731994,2.02491
219.60579,287.94874,100.67543,3.35858,-1.5467653,67.992604,-93.494964,2.19547
142.95363,217.66371,-13.048089,3.45257,106.87036,-53.070002,-53.321046,1.59934
145.96317,217.30557,-12.939778,2.19694,104.57473,-56.002771,-51.472997,1.94009
149.06586,212.06017,-24.434569,4.3156,104.30358,-53.417353,-52.098468,2.02738
146.16775,208.89759,-25.980342,4.24145,103.87858,-50.813786,-53.219605,2.18987
150.1512,209.26849,-25.477565,3.00083,104.87953,-52.285398,-52.191256,2.08588
156.62401,198.50987,-12.115188,2.4277,104.6103,-49.468133,-54.077285,2.14408
169.98327,194.07769,-11.875834,2.87774,105.47519,-49.470777,-53.313835,2.14884
154.78673,196.3583,-12.517677,4.83324,107.45689,-50.939866,-53.825846,1.60887
150.92408,195.11367,-5.39366,4.17655,106.52806,-47.685588,-53.281624,2.04528
156.16313,199.52667,-8.725452,3.07674,105.43769,-46.191379,-52.651826,2.05333
157.73163,199.61799,-7.9650458,2.93004,104.23387,-46.615291,-53.637868,1.98779
167.23315,196.28442,-7.8143909,5.0,103.86801,-45.13178,-55.559474,1.57632
167.93293,198.18337,-8.6759765,5.0,105.24827,-45.613263,-55.320055,1.64238
162.30878,193.28235,13.646804,5.0,104.01656,-48.348558,-54.59795,2.08784
158.30172,193.35768,13.481886,5.0,76.684759,-84.675782,-73.391899,2.37288
152.14581,194.30161,13.97352,4.60795,74.507388,-85.675888,-68.399667,2.07172
154.5866,194.33337,11.768966,5.0,74.749692,-82.692759,-71.550581,2.32161
155.421,193.61375,13.898192,3.82848,75.501123,-84.897534,-70.464059,2.13238
153.28687,193.84324,10.789263,5.0,76.763604,-85.212313,-69.475612,2.3623
148.5818,194.93772,6.3872873,4.52424,80.502009,-75.371234,-67.285741,1.74032
204.21581,324.61589,136.18141,1.62056,78.890495,-77.0527,-68.056402,2.17914
246.14067,313.47706,118.95058,3.24987,79.495774,-76.871933,-65.843455,2.44959
-28.389592,-29.925676,72.175797,1.96988,73.743937,-82.291443,-71.946729,2.2743
-33.496703,-19.175799,69.789833,1.53241,74.876613,-78.334291,-76.598582,3.17994
-7.6531448,20.806702,-81.374996,1.61888,74.69825,-82.456104,-73.46161,2.77744
-9.2733537,25.468201,-86.097003,1.654,75.264588,-82.175099,-74.387077,2.13259
-13.009417,14.144009,-92.19407,4.87449,73.748745,-80.725601,-73.949583,2.73012
-16.894354,11.162669,-92.717796,2.2009,74.614117,-79.705064,-75.196199,3.04579
-15.278157,9.5041277,-72.265276,1.52281,74.702577,-79.341367,-75.765422,3.07949
-4.8700407,22.86985,-73.999591,1.81779,73.854513,-79.49449,-77.397609,3.66258
-49.324384,-64.812761,182.09639,4.50766,76.982831,-68.273865,-74.638515,2.54153
-51.54231,-64.873268,184.07006,5.0,78.207332,-68.564005,-75.170238,3.55933
-52.610712,-65.189955,183.76295,5.0,77.732339,-67.872549,-76.254837,4.79275
-51.94569,-79.125647,179.8125,5.0,76.919371,-68.10079,-77.634624,2.8952
-51.811527,-80.556757,179.50316,5.0,74.778537,-67.573154,-77.377897,2.16506
-20.348274,-364.42651,-85.686044,1.52127,76.438609,-66.564035,-77.268284,3.19996
-14.153593,-253.88647,-47.003837,2.65055,81.161615,-66.714994,-75.58802,3.07799
-13.19261,-253.7815,-38.943353,2.88515,80.219802,-66.50466,-75.030336,2.23089
3.555046,-253.54961,-73.170989,5.0,77.829453,-66.99624,-76.64762,3.39143
-135.62559,-294.72097,-96.376749,1.60686,78.730401,-65.972577,-74.592362,2.03935
-119.22248,-288.01092,-147.4501,1.61864,79.400103,-67.014268,-74.766879,1.89606
-132.18994,-306.20217,-138.86991,4.21546,80.569797,-66.491319,-70.145794,1.54955
-125.84594,-311.2724,-141.12483,1.74794,77.363595,-74.879655,-69.412151,2.17671
-145.04954,-316.29516,-244.78076,5.0,79.016935,-69.465193,-70.324638,2.64601
-148.40362,-317.83904,-244.62476,4.78467,80.463068,-70.493182,-70.268389,2.8435
-150.18964,-305.66485,-252.33401,3.56546,78.815496,-72.40325,-69.759262,1.89691
-150.13214,-303.81799,-253.20406,3.01401,80.328454,-72.457215,-69.786665,1.63091
-147.36731,-302.55893,-253.56332,2.88307,81.171711,-72.151932,-67.73333,4.37055
-149.18631,-308.58568,-254.15301,2.28707,80.919792,-72.610819,-68.396782,4.26912
-150.87071,-293.11491,-257.98,1.71546,79.697214,-74.909342,-67.866501,3.47169
-150.62244,-289.68194,-256.43913,4.12522,80.304897,-70.171913,-69.092445,3.73386
-150.60416,-289.68629,-256.44359,4.12593,84.156762,-67.586495,-66.699692,3.96349
-147.26791,-304.08498,-240.7055,4.54925,83.10774,-67.922908,-68.753988,3.12026
-148.58191,-291.79902,-242.11087,1.69495,81.96641,-68.040335,-68.40207,2.24379
-148.60598,-291.77128,-241.962,1.59761,82.978895,-69.833336,-67.992942,2.90781
-141.32953,-308.13739,-218.44289,3.44226,82.251983,-68.842366,-69.279461,3.97371
-137.25694,-284.32589,-213.14858,1.7802,87.718728,-70.636449,-67.908328,4.53209
-138.33024,-283.15943,-213.88224,1.89458,84.534641,-65.648664,-67.725157,2.86978
-138.6213,-274.90105,-212.91412,2.57403,82.020737,-66.421368,-68.752546,2.3641
-136.42789,-269.8121,-226.81271,1.67858,82.472172,-64.509378,-69.841953,2.58257
-137.24312,-271.13323,-227.94218,2.31147,83.05149,-64.970909,-70.544827,3.5234
-162.44216,-259.56411,-201.22678,5.0,82.242368,-63.575377,-74.621208,3.13228
-137.24803,-283.93689,-200.82384,2.72022,81.453918,-64.049529,-74.414961,2.80429
145.97386,-181.31359,28.249189,1.60734,81.368823,-64.817426,-75.596674,4.27284
164.7674,-187.45077,36.852563,2.07952,90.986468,-80.134024,-58.139243,2.64653
169.16804,-189.39435,37.824689,1.7647,90.773971,-79.779101,-58.676255,1.8704
161.05852,-187.01886,36.905605,1.71263,81.188538,-73.79734,-64.6478,3.31169
169.99575,-184.9039,51.667113,1.79085,81.469303,-81.336169,-57.959919,1.93002
172.42004,-188.422,48.302783,1.84683,86.096156,-76.979984,-59.08971,2.19103
173.99078,-187.7133,50.166804,1.67817,80.078458,-93.391277,-53.04557,1.75677
171.14839,-185.97843,28.094968,4.04037,74.707865,-94.576115,-59.826237,1.54862
179.87211,-188.23491,42.85068,1.84922,82.345732,-91.470152,-54.366704,1.85125
176.41106,-162.01639,-28.935942,1.63316,99.202691,-112.11455,-109.4928,5.0
191.38563,-150.56438,-26.845048,1.91043,-56.509884,-366.7498,-241.42832,1.68098
193.26213,-151.5998,-28.32842,2.01012,-54.461357,-368.33306,-234.46545,1.78808
197.85487,-154.48743,-30.905601,1.90954,-88.486325,-343.31661,-259.47613,4.33426
195.30087,-151.04811,-31.554131,2.00215,-92.392036,-345.08305,-255.00264,3.52743
205.99514,-152.80315,-61.45066,4.62965,-47.903283,-355.09865,-254.54207,1.96458
206.41011,-151.31766,-62.405402,3.31602,-51.808513,-360.07213,-252.50797,1.61533
198.41292,-154.97995,-77.483374,2.00168,-48.083568,-310.43441,-284.88825,1.79166
199.49157,-161.41611,-70.236338,2.69095,-59.414649,-301.90257,-290.06077,1.73313
197.31822,-159.89306,-80.270936,2.94691,-52.929169,-301.26111,-284.76902,1.91858
190.71882,-165.0228,-70.201571,2.6036,-51.420538,-307.14504,-288.59541,1.89443
106.96761,192.29429,-86.825762,2.34921,-49.266243,-305.71657,-281.82772,2.59526
287.52664,213.64389,-133.64646,2.05854,-61.76269,-301.08648,-285.92862,1.72923
313.03056,205.61316,-133.24709,2.73808,-52.957534,-299.11379,-280.86475,1.61734
313.04883,205.64597,-133.18469,2.37042,-61.35837,-299.18939,-283.91086,1.82396
327.60486,233.34313,-135.26667,2.85224,-47.97732,-288.32381,-289.58193,1.75227
121.97828,207.40246,231.34005,2.11346,-132.71355,-301.07169,-215.29795,2.17851
132.3543,198.40824,218.71712,2.26895,-147.22246,-309.22385,-225.95356,3.16481
101.81994,245.49893,229.57988,1.69734,-148.49793,-306.95574,-225.37568,4.36222
90.756162,249.11454,212.20019,3.49765,-161.47562,-301.69019,-222.09352,5.0
40.371455,290.57696,209.2535,1.75025,-163.34867,-303.55928,-226.23817,5.0
53.15038,298.06591,187.80389,1.65053,-158.34201,-300.80944,-219.17193,5.0
45.744665,270.69759,230.74768,1.56267,-157.93144,-283.40982,-206.84952,5.0
41.548614,273.11698,231.04676,1.78336,-163.14434,-288.96346,-215.5215,2.91279
70.224303,246.61196,203.19744,1.6824,-161.65975,-292.36137,-213.06769,5.0
62.384007,222.16007,268.52284,2.40826,-157.83961,-299.51438,-218.57626,5.0
65.430981,203.5797,276.51067,1.77657,-159.56507,-297.08257,-219.69307,5.0
62.69334,200.99227,277.92986,2.87533,-162.05253,-273.99602,-229.39629,5.0
61.985529,205.20944,281.56831,3.3021,-107.30191,-252.14454,-284.76133,2.06108
67.335562,200.09531,281.77512,2.16759,-110.88455,-253.23731,-281.76474,2.32637
62.854247,198.97526,281.07756,1.78274,-166.73323,-269.73815,-228.81746,2.35649
59.70966,202.77651,285.20587,2.56742,94.81141,-105.62992,23.758086,2.7372
59.570594,204.64838,285.12965,2.61532,94.835448,-106.23063,24.008563,2.65025
64.314441,203.90475,285.562,2.41689,97.029166,-105.58725,21.28745,2.19751
52.882053,203.37879,281.5429,3.05925,96.661383,-106.82293,22.274935,2.43183
56.661352,202.1501,281.71985,2.70651,97.411852,-106.80177,21.624464,2.29646
-292.74931,81.711741,20.328217,1.782,98.360396,-106.81596,21.370141,2.31332
-300.45633,82.775574,22.200706,1.58346,96.570519,-111.24738,19.942278,2.48214
-297.97766,85.597791,18.473111,1.83218,97.849346,-112.91106,18.628836,2.77728
-295.47135,95.833523,30.687301,1.91062,96.454174,-112.93954,20.570153,2.93617
-192.38594,147.0709,-22.613784,2.23247,97.08253,-115.94551,20.128332,3.29718
-194.77547,140.13688,-12.198538,2.23285,96.698882,-114.63158,20.378809,3.09242
-194.15592,143.64384,-19.08632,2.62216,98.680583,-116.14755,19.087963,2.71456
-214.34724,135.61132,-1.1008863,1.81665,96.627249,-116.45932,17.333182,3.68098
-236.83316,27.982757,7.485998,1.9009,96.353695,-117.78923,20.752362,2.70436
-240.07402,27.631526,6.7353982,2.02563,96.914263,-118.92563,20.516307,1.94948
-228.56363,39.377371,6.6484819,1.86391,95.359479,-113.00216,22.365799,2.99042
-2.9106353,80.074149,58.663655,1.73069,94.888813,-118.53261,16.205795,3.15578
28.570002,68.278715,-5.1297911,3.39733,95.430151,-118.30593,13.761121,3.44105
28.889141,67.927039,-5.2532568,5.0,95.948893,-118.09716,14.741395,3.49206
