#id,x,y,z,mvir,Name,SGX,SGY,SGZ
1417,192.51024,294.3422,209.05019,1.0545629e14,,,,
1418,434.90524,335.91718,17.14131,1.7433175e14,,,,
1419,389.2818,295.45105,59.92029,1.8288768e14,,,,
1420,38.77613,62.908466,220.24022,1.9321174e14,,,,
1421,21.850973,246.96043,422.0148,1.8007714e14,,,,
1422,380.69363,455.99774,488.75598,1.2127871e14,,,,
1423,249.98366,37.60071,384.50534,1.7413671e14,,,,
1424,406.9325,39.404076,173.52306,1.8205484e14,,,,
1425,468.33817,123.23138,155.9752,1.8221082e14,,,,
1426,391.705,144.56967,332.54022,1.39817225e14,,,,
1427,20.773876,290.50882,243.53241,1.8476003e14,,,,
1428,436.56665,20.112814,159.9905,1.6791686e14,,,,
1429,309.4466,133.03438,234.73671,1.1520837e14,,,,
1430,16.763073,271.3193,424.2216,1.09119315e14,,,,
1431,198.6444,141.46143,147.47089,1.8177771e14,,,,
1432,342.97522,451.24066,451.53827,1.6926332e14,,,,
1433,218.48332,464.68842,468.20102,1.6055115e14,,,,
1434,67.121635,307.08017,415.36493,1.0799241e14,,,,
1435,58.607494,292.1058,85.41554,1.8886266e14,,,,
1436,258.91827,494.2583,164.87976,1.3763835e14,,,,
1437,75.96954,297.05972,419.52292,1.5774979e14,,,,
1438,314.18744,318.76828,387.05423,1.7890569e14,,,,
1439,320.54764,444.28516,324.86508,1.4843117e14,,,,
1440,250.30646,322.73056,137.63564,1.7818736e14,,,,
1441,295.88467,71.30988,485.03336,1.7212435e14,,,,
1442,225.09799,343.4248,186.39662,1.0125179e14,,,,
1443,99.85119,453.20676,64.545715,1.7388886e14,,,,
1444,482.67957,495.50003,188.02222,1.6284144e14,,,,
1445,478.35406,255.23492,218.09492,1.809054e14,,,,
1446,173.98073,221.56352,310.87137,1.8096672e14,,,,
1447,176.71051,48.87486,173.99611,1.1313555e14,,,,
1448,423.89813,207.77919,210.79878,1.5305207e14,,,,
1449,85.116974,49.12049,155.00157,1.820076e14,,,,
1450,76.1547,54.32275,114.75927,1.8258545e14,,,,
1451,148.75555,113.716194,445.48734,1.7087375e14,,,,
1452,212.90732,259.78452,232.04538,1.9051168e14,,,,
1453,243.22958,158.99065,47.80974,1.7005292e14,,,,
1454,236.23628,301.39325,120.23102,1.7602873e14,,,,
1455,276.6239,231.2533,75.25567,1.924752e14,,,,
1456,273.7665,416.65723,256.2446,1.8359007e14,,,,
1457,8.270423,410.46255,489.9719,1.7837882e14,,,,
1458,13.940449,310.94553,293.43582,1.7152016e14,,,,
1459,10.667885,499.81964,105.073044,1.2660979e14,,,,
1460,300.76047,90.891014,257.56146,1.4386386e14,,,,
1461,185.2544,336.44885,454.0514,1.6464269e14,,,,
1462,390.91232,144.48311,324.67545,1.8674988e14,,,,
1463,306.84244,38.77749,117.28533,1.7978372e14,,,,
1464,314.71957,121.09547,256.15308,1.6151854e14,,,,
1465,195.43475,115.15984,308.8589,1.2665167e14,,,,
1466,317.7502,237.33597,387.1012,1.7288948e14,,,,
1467,475.6187,445.90433,327.44235,1.6846154e14,,,,
1468,117.43361,380.04703,454.36758,1.725425e14,,,,
1469,493.041,378.4501,199.11177,1.8288657e14,,,,
1470,224.79596,213.74933,471.82812,1.6596223e14,,,,
1471,250.94124,276.81995,54.2718,1.7582539e14,,,,
1472,368.72543,20.745855,219.3962,1.8216075e14,,,,
1473,81.2593,36.44626,147.25104,1.789059e14,,,,
1474,410.57974,283.47723,95.57758,1.8021473e14,,,,
1475,297.8403,193.8748,343.51425,1.8444814e14,,,,
1476,302.36023,67.608574,23.691685,1.8183081e14,,,,
1477,24.223215,490.15717,416.34122,1.7630423e14,,,,
1478,311.67758,217.37062,392.0882,1.4147877e14,,,,
1479,137.77058,20.535221,214.6265,1.8120199e14,,,,
1480,7.4683995,343.74808,135.85405,1.850178e14,,,,
1481,407.65158,404.33356,499.9977,1.35429504e14,,,,
1482,302.5618,136.85901,364.21432,1.824633e14,,,,
1483,374.00955,223.66814,437.6443,1.7968157e14,,,,
1484,193.48557,276.06363,325.3301,1.8152948e14,,,,
1485,166.102,380.87683,347.19424,1.6312333e14,,,,
1486,105.95312,426.28,389.50873,1.6642349e14,,,,
1487,312.406,470.51648,450.36722,1.7347972e14,,,,
1488,181.36525,134.83347,256.16483,1.6448176e14,,,,
1489,420.5409,112.2301,30.692894,1.7862595e14,,,,
1490,283.8067,247.12885,395.818,1.4194634e14,,,,
1491,436.02875,24.527235,176.56996,1.8349172e14,,,,
1492,332.68958,188.09991,262.35922,1.4734363e14,,,,
1493,315.3837,304.39957,302.9298,1.5275274e14,,,,
1494,416.70416,394.7649,485.34644,1.4535092e14,,,,
1495,190.93878,248.73442,208.44295,1.7591444e14,,,,
1496,355.42026,217.69945,492.98035,1.8396984e14,,,,
1497,302.40933,57.21962,289.59875,1.764629e14,,,,
1498,215.22122,297.42487,79.50725,1.851935e14,,,,
1499,325.63327,83.48013,71.431595,1.688871e14,,,,
1500,453.09213,147.7358,387.55106,1.56526e14,,,,
1501,380.5457,295.7033,183.68181,1.676594e14,,,,
1502,268.62842,487.37628,306.80676,1.7956988e14,,,,
1503,403.1161,329.9256,239.19913,1.7531803e14,,,,
1504,145.1732,16.9293,454.81772,1.7990398e14,,,,
1505,95.47918,364.09503,151.11278,1.5300464e14,,,,
1506,139.32388,461.37158,70.961784,1.8175852e14,,,,
1507,496.2385,110.5187,9.291235,1.384005e14,,,,
1508,60.193684,450.603,33.57147,1.6450367e14,,,,
1509,337.20065,43.15648,46.436005,1.8016304e14,,,,
1510,188.12703,286.96484,76.53376,1.6848197e14,,,,
1511,116.315674,428.53287,391.97028,1.7403773e14,,,,
1512,359.16583,327.59802,462.733,1.7234825e14,,,,
1513,341.2837,69.09875,339.58606,1.2002844e14,,,,
1514,1.5886054,196.61409,232.44502,1.711613e14,,,,
1515,82.59624,305.5382,340.1263,1.3545619e14,,,,
1516,364.69644,221.69627,115.38692,1.7425503e14,,,,
1517,309.3926,30.51281,104.26011,1.769261e14,,,,
1518,217.62386,354.63123,144.91884,1.7473293e14,,,,
1519,404.03497,43.58833,204.65598,1.4008032e14,,,,
1520,142.01173,184.61577,150.80037,1.6744745e14,,,,
1521,455.0874,302.01968,228.37944,1.6272569e14,,,,
1522,22.13052,14.622141,186.81116,1.7540502e14,,,,
1523,77.0175,182.12355,449.94162,1.7711813e14,,,,
1524,358.9482,96.19694,362.45227,1.0062389e14,,,,
1525,342.06595,423.60297,150.10406,1.7009404e14,,,,
1526,121.96137,338.95978,323.76202,1.7494127e14,,,,
1527,218.55804,293.82944,352.88626,1.5987242e14,,,,
1528,499.5273,362.2707,148.01439,1.7624813e14,,,,
1529,229.16602,25.165995,239.72371,1.5002688e14,,,,
1530,236.12453,209.85661,392.68613,1.7733779e14,,,,
1531,400.5411,38.939358,477.65967,1.7328596e14,,,,
1532,330.22354,432.08243,194.7657,1.7109183e14,,,,
1533,310.36304,163.77296,264.07834,1.7343616e14,,,,
1534,351.10815,81.801414,201.7105,1.0731793e14,,,,
1535,64.2778,244.56235,483.37598,1.8004342e14,,,,
1536,372.22604,492.2959,312.6507,1.715605e14,,,,
1537,399.93903,74.5998,383.31458,1.19200945e14,,,,
1538,485.8806,395.8071,279.12473,1.7221463e14,,,,
1539,72.513916,106.38066,71.50325,1.7003843e14,,,,
1540,83.0004,215.57753,472.3304,1.7519504e14,,,,
1541,113.37392,249.189,71.46908,1.6215954e14,,,,
1542,356.0623,223.0242,373.25122,1.727372e14,,,,
1543,156.33182,243.45433,480.599,1.7085611e14,,,,
1544,279.23233,160.65508,463.2139,1.7411903e14,,,,
1545,55.99657,301.53372,497.3871,1.728205e14,,,,
1546,215.95378,419.58322,76.28338,1.8469443e14,,,,
1547,475.4601,147.53658,289.6587,1.685265e14,,,,
1548,397.51242,156.01031,234.51999,1.1473545e14,,,,
1549,51.97417,405.41614,59.885445,1.2700609e14,,,,
1550,252.536,149.76689,407.0527,1.0714842e14,,,,
1551,434.43323,279.5777,101.34571,1.2597238e14,,,,
1552,195.17918,63.181488,338.0246,1.622257e14,,,,
1553,331.79614,336.2017,224.19588,1.619316e14,,,,
1554,230.74777,3.1280556,154.11581,1.5084975e14,,,,
1555,1.9021313,311.14087,227.78787,1.733656e14,,,,
1556,79.69997,189.55801,390.67676,1.731362e14,,,,
1557,54.13427,396.97607,252.75299,1.7143958e14,,,,
1558,209.20998,156.2621,69.595825,1.6864555e14,,,,
1559,452.80075,306.95468,42.89409,1.2098312e14,,,,
1560,83.15445,33.31348,330.21088,1.7100481e14,,,,
1561,242.15138,151.99554,393.24573,1.6921695e14,,,,
1562,306.5271,195.17506,173.9661,1.2996172e14,,,,
1563,151.13446,122.415764,100.782104,1.6922539e14,,,,
1564,320.02985,104.756134,151.85147,1.705848e14,,,,
1565,248.86168,318.26196,131.77939,1.650121e14,,,,
1566,259.90265,402.02155,257.27737,1.30777015e14,,,,
1567,35.63464,286.198,456.7358,1.679005e14,,,,
1568,24.01662,354.4577,133.01581,1.6643312e14,,,,
1569,85.143906,104.53779,64.81067,1.4738873e14,,,,
1570,321.78232,476.4428,431.90268,1.37810955e14,,,,
1571,407.14554,302.13394,124.097015,1.32087835e14,,,,
1572,248.50969,321.132,246.41344,1.6065493e14,,,,
1573,317.21243,340.50995,243.04822,1.5111765e14,,,,
1574,453.623,94.850494,324.46002,1.7259187e14,,,,
1575,123.903625,266.36996,54.347805,1.6698434e14,,,,
1576,412.26874,262.2151,397.89972,1.2622088e14,,,,
1577,76.65891,423.3064,195.77322,1.5423618e14,,,,
1578,304.59717,68.79446,309.50665,1.6551458e14,,,,
1579,246.7779,330.35428,242.96265,1.36134005e14,,,,
1580,303.42258,498.8862,215.07753,1.6081644e14,,,,
1581,294.91232,295.8604,324.56854,1.4589145e14,,,,
1582,382.28577,364.01004,64.178505,1.7093299e14,,,,
1583,408.00113,40.003517,195.36855,1.6903609e14,,,,
1584,428.4018,136.30853,142.62909,1.608706e14,,,,
1585,57.30175,3.8689291,88.345604,1.7443216e14,,,,
1586,110.52108,363.24692,160.65042,1.16160234e14,,,,
1587,170.26038,241.47961,288.16168,1.632539e14,,,,
1588,76.185356,322.19458,163.76268,1.7153457e14,,,,
1589,257.59186,169.386,274.87686,1.6785044e14,,,,
1590,498.87805,187.38904,412.4995,1.6455714e14,,,,
1591,309.8103,308.37097,85.891815,1.6278043e14,,,,
1592,339.20386,449.69995,350.2122,1.4326405e14,,,,
1593,33.424248,447.38834,149.47804,1.7430996e14,,,,
1594,369.27505,460.0064,94.528305,1.4285283e14,,,,
1595,148.1009,127.72493,280.78635,1.7140055e14,,,,
1596,151.74286,130.03767,289.16763,1.6228363e14,,,,
1597,400.24478,143.91182,411.0566,1.6384084e14,,,,
1598,269.9073,130.77533,277.1832,1.7187894e14,,,,
1599,23.837729,184.05492,470.47385,1.606137e14,,,,
1600,84.84183,90.98056,243.66772,1.6964037e14,,,,
1601,413.38528,253.668,68.69941,1.652284e14,,,,
1602,453.3951,178.97119,276.99384,1.4064933e14,,,,
1603,457.42572,430.02094,348.18777,1.3741112e14,,,,
1604,159.6884,55.125816,173.05608,1.2660724e14,,,,
1605,239.71507,170.4329,58.769554,1.6870122e14,,,,
1606,23.694149,342.06012,115.9722,1.03976754e14,,,,
1607,434.96985,246.98595,1.2533542,1.1451835e14,,,,
1608,164.34453,63.107166,430.5107,1.4605503e14,,,,
1609,93.71356,292.15024,349.73096,1.7406942e14,,,,
1610,499.57318,465.44025,192.26195,1.5809724e14,,,,
1611,230.78226,255.62097,478.51337,1.7064512e14,,,,
1612,462.76855,84.407196,203.41743,1.115209e14,,,,
1613,129.05219,180.33858,254.73032,1.7104818e14,,,,
1614,426.48935,224.50891,346.33035,1.3413218e14,,,,
1615,169.8974,440.50723,176.30765,1.5651485e14,,,,
1616,346.69122,93.1072,440.53122,1.6901116e14,,,,
1617,494.83777,361.07974,196.9242,1.683262e14,,,,
1618,278.76013,43.567043,33.969692,1.6598539e14,,,,
1619,310.93146,481.95978,463.7882,1.1730789e14,,,,
1620,112.85473,282.96945,177.8633,1.714987e14,,,,
1621,478.5459,257.8859,214.86353,1.6697994e14,,,,
1622,321.71304,121.225204,479.03857,1.6530443e14,,,,
1623,84.23719,492.24353,377.79843,1.6971176e14,,,,
1624,188.71007,286.48718,210.87823,1.6900394e14,,,,
1625,275.40018,73.97137,127.68508,1.6004728e14,,,,
1626,335.21387,444.74612,363.18634,1.7002256e14,,,,
1627,359.07425,327.63577,482.94138,1.6699782e14,,,,
1628,21.09447,253.42062,227.95755,1.6772289e14,,,,
1629,5.0129194,7.75266,194.81013,1.2690955e14,,,,
1630,58.205574,182.77121,380.4169,1.6861399e14,,,,
1631,88.10226,417.4924,27.124416,1.3139811e14,,,,
1632,264.1761,325.51938,312.85217,1.4204772e14,,,,
1633,343.28146,158.4892,190.32376,1.7237143e14,,,,
1634,99.758896,201.55684,430.0251,1.6538364e14,,,,
1635,34.639843,48.18996,17.085854,1.1727478e14,,,,
1636,345.9992,246.32014,105.45308,1.6554143e14,,,,
1637,308.41882,139.72842,127.41562,1.6379361e14,,,,
1638,156.02405,251.9147,92.17605,1.6818013e14,,,,
1639,312.1389,490.46066,79.0196,1.6406344e14,,,,
1640,286.5174,99.228615,139.999,1.6735095e14,,,,
1641,165.09389,61.813385,177.13353,1.6336042e14,,,,
1642,319.74445,467.3218,101.93126,1.5633572e14,,,,
1643,327.3209,473.84247,489.3877,1.670593e14,,,,
1644,439.35498,471.3576,33.037735,1.6439913e14,,,,
1645,444.76385,413.8175,31.548565,1.6231584e14,,,,
1646,333.08713,477.9096,492.9375,1.6535414e14,,,,
1647,293.4226,35.6701,495.43332,1.6734005e14,,,,
1648,222.59412,191.44308,23.620234,1.7035756e14,,,,
1649,154.99545,24.041536,465.66757,1.6593299e14,,,,
1650,476.55676,33.62397,487.60242,1.6039265e14,,,,
1651,15.683133,59.763477,110.63374,1.2493804e14,,,,
1652,149.9499,249.56944,284.1527,1.5777952e14,,,,
1653,83.407364,130.30197,217.961,1.636291e14,,,,
1654,119.519165,283.16592,373.41296,1.2928309e14,,,,
1655,295.28043,72.6232,259.9989,1.4837966e14,,,,
1656,188.4401,166.2361,218.94356,1.5765e14,,,,
1657,495.2023,322.90033,280.51163,1.6607743e14,,,,
1658,50.42627,160.71005,17.420216,1.5987616e14,,,,
1659,218.50868,302.72824,294.7289,1.28045315e14,,,,
1660,424.86545,44.598305,128.56938,1.37042734e14,,,,
1661,303.50705,256.81995,226.70895,1.5406133e14,,,,
1662,409.27023,141.58775,403.91974,1.6153899e14,,,,
1663,478.22372,431.28854,227.70134,1.613568e14,,,,
1664,475.4323,452.57925,230.62088,1.6702395e14,,,,
1665,323.1283,90.351715,367.14273,1.6364002e14,,,,
1666,335.9744,385.14163,396.58804,1.6833559e14,,,,
1667,352.62354,91.21868,433.53903,1.562625e14,,,,
1668,63.04984,178.57045,58.097797,1.5044316e14,,,,
1669,343.32675,247.0059,373.40106,1.5589877e14,,,,
1670,419.59552,148.4463,405.33713,1.6783222e14,,,,
1671,387.23105,139.05289,111.18011,1.6252847e14,,,,
1672,11.916217,417.19736,402.82523,1.5766308e14,,,,
1673,471.57846,244.78142,300.57977,1.6758491e14,,,,
1674,327.77618,64.55392,426.92993,1.6985878e14,,,,
1675,414.43573,55.217194,363.01074,1.6413756e14,,,,
1676,188.4784,66.04798,391.48514,1.617611e14,,,,
1677,266.40442,446.62473,377.48773,1.5615449e14,,,,
1678,418.94608,174.06456,68.83963,1.5886975e14,,,,
1679,90.33651,316.2379,134.8943,1.679675e14,,,,
1680,17.423143,39.514954,241.02849,1.579412e14,,,,
1681,37.055927,220.39053,121.740814,1.651777e14,,,,
1682,213.66911,249.53514,487.6883,1.0718823e14,,,,
1683,124.186295,361.7578,105.85486,1.1775253e14,,,,
1684,315.6168,236.06561,43.032166,1.6353893e14,,,,
1685,189.05771,427.10858,41.36586,1.4993165e14,,,,
1686,138.03703,240.51381,263.54,1.545456e14,,,,
1687,371.6254,452.45868,57.505554,1.6732995e14,,,,
1688,305.4204,359.00464,184.19565,1.6402289e14,,,,
1689,422.29587,157.33995,462.76056,1.3397514e14,,,,
1690,242.80646,444.83896,404.5908,1.6184796e14,,,,
1691,358.42218,388.96283,241.84546,1.0339235e14,,,,
1692,65.78721,152.00539,17.821142,1.1938753e14,,,,
1693,182.50928,392.6447,72.92629,1.616174e14,,,,
1694,280.68484,399.55817,69.77054,1.6863238e14,,,,
1695,307.19254,96.25904,268.6238,1.6225433e14,,,,
1696,90.238594,63.591793,442.42468,1.6504091e14,,,,
1697,467.53357,192.77713,244.50092,1.38749766e14,,,,
1698,77.91815,46.195,373.25308,1.4167948e14,,,,
1699,148.78462,416.7827,414.84668,1.6826647e14,,,,
1700,285.16525,244.11108,404.545,1.5182443e14,,,,
1701,333.65344,19.48566,12.9577055,1.2147008e14,,,,
1702,132.26694,170.25388,118.55108,1.5808234e14,,,,
1703,407.7986,205.36134,418.21255,1.6727213e14,,,,
1704,390.0903,161.4877,448.22797,1.4812646e14,,,,
1705,172.51692,239.79674,452.34726,1.6496256e14,,,,
1706,300.99164,52.55448,263.9446,1.5137745e14,,,,
1707,390.43448,141.3377,350.24457,1.7101587e14,,,,
1708,95.86203,51.204807,456.551,1.6348964e14,,,,
1709,170.85883,259.41684,225.12643,1.36495285e14,,,,
1710,343.29636,61.103447,138.61281,1.5499891e14,,,,
1711,495.3255,476.46335,308.74615,1.439292e14,,,,
1712,351.56454,377.56586,268.54053,1.6397234e14,,,,
1713,219.7061,316.87326,338.4502,1.6215703e14,,,,
1714,316.0467,103.66916,255.9113,1.5840719e14,,,,
1715,216.81192,319.7543,355.25854,1.554152e14,,,,
1716,493.6415,365.4897,88.77167,1.602075e14,,,,
1717,484.114,269.28687,497.14145,1.4773043e14,,,,
1718,85.83748,444.32678,188.56761,1.6243796e14,,,,
1719,56.419483,332.52646,230.99133,1.6225175e14,,,,
1720,59.549915,436.94247,22.55452,1.6610246e14,,,,
1721,114.46917,157.3823,119.65363,1.4364312e14,,,,
1722,182.7439,171.0795,214.58331,1.4671534e14,,,,
1723,90.77842,117.81744,55.79278,1.430859e14,,,,
1724,279.6361,161.9267,378.44043,1.5677399e14,,,,
1725,254.20271,335.88214,237.11122,1.39749755e14,,,,
1726,286.73114,174.81691,55.182514,1.6170387e14,,,,
1727,76.62718,336.27887,320.9651,1.6343532e14,,,,
1728,373.67825,233.97635,199.07089,1.2737352e14,,,,
1729,446.6269,88.26882,101.4228,1.27214415e14,,,,
1730,405.3203,212.78967,83.018684,1.6184395e14,,,,
1731,203.02635,375.12042,205.2853,1.4316084e14,,,,
1732,26.826872,308.64645,43.737885,1.4226158e14,,,,
1733,400.53357,191.60219,427.71335,1.0923269e14,,,,
1734,222.69893,484.52933,50.345768,1.5784659e14,,,,
1735,334.36893,13.495802,394.40958,1.5833144e14,,,,
1736,141.6044,270.3106,206.99843,1.5751516e14,,,,
1737,389.05878,13.151288,163.38571,1.6190406e14,,,,
1738,144.04243,235.412,253.84633,1.6036796e14,,,,
1739,197.81136,168.62982,229.80476,1.3820425e14,,,,
1740,352.9661,122.44016,170.62567,1.676347e14,,,,
1741,167.30145,176.82053,212.69627,1.6013131e14,,,,
1742,215.16124,99.05866,180.7001,1.5471207e14,,,,
1743,16.174877,478.01855,472.85046,1.635321e14,,,,
1744,149.48444,206.0797,352.93143,1.119976e14,,,,
1745,1.643633,385.88422,298.3163,1.6268113e14,,,,
1746,41.142895,474.96942,238.64728,1.0762869e14,,,,
1747,431.15652,193.547,62.102753,1.4839642e14,,,,
1748,391.68457,119.42687,0.60428876,1.6545445e14,,,,
1749,45.50045,93.083176,359.92355,1.6518156e14,,,,
1750,95.833885,356.9472,180.27347,1.60256e14,,,,
1751,77.66489,493.62573,88.818474,1.6010333e14,,,,
1752,254.52917,398.73077,480.38733,1.5927942e14,,,,
1753,16.882593,493.14368,204.61745,1.5295877e14,,,,
1754,235.58452,158.70282,151.06903,1.44083e14,,,,
1755,393.89008,103.786766,206.8646,1.5066049e14,,,,
1756,300.3578,2.858807,109.11497,1.5388611e14,,,,
1757,91.8647,143.62575,348.40106,1.4820105e14,,,,
1758,4.072907,484.0004,22.788544,1.5159768e14,,,,
1759,425.18933,94.29958,307.63434,1.6208322e14,,,,
1760,37.817413,477.48517,83.813995,1.6070925e14,,,,
1761,30.047514,350.24695,292.97446,1.5725001e14,,,,
1762,97.40671,314.94928,93.172585,1.645168e14,,,,
1763,402.09515,114.01067,133.52574,1.5533325e14,,,,
1764,129.22353,4.051754,33.5323,1.4340527e14,,,,
1765,13.829624,374.12973,144.95572,1.477059e14,,,,
1766,323.43726,454.4221,319.6775,1.6312234e14,,,,
1767,402.674,71.2679,240.65298,1.5550874e14,,,,
1768,455.33444,410.1787,229.53386,1.6004095e14,,,,
1769,214.79227,454.32205,374.85544,1.4664394e14,,,,
1770,292.14194,401.39948,258.1202,1.2070987e14,,,,
1771,339.57666,289.18573,78.242546,1.5990687e14,,,,
1772,424.6802,91.745415,134.1283,1.4384632e14,,,,
1773,80.57033,322.51517,172.60243,1.193189e14,,,,
1774,162.61465,56.76377,402.43716,1.5014474e14,,,,
1775,21.576708,56.432945,101.99051,1.5188863e14,,,,
1776,154.88637,245.91771,369.085,1.5864504e14,,,,
1777,86.71286,202.69185,206.53386,1.5470965e14,,,,
1778,433.03192,436.27142,346.62946,1.5515506e14,,,,
1779,447.99905,298.8783,35.429615,1.5513105e14,,,,
1780,79.24379,422.8152,185.5155,1.0571725e14,,,,
1781,267.32544,52.63277,18.162554,1.609574e14,,,,
1782,217.93633,479.94794,273.9619,1.6302154e14,,,,
1783,228.33746,421.4384,447.16495,1.5961434e14,,,,
1784,279.05844,221.37903,0.116959035,1.554189e14,,,,
1785,94.65546,293.4316,414.9411,1.4543523e14,,,,
1786,327.3052,137.96237,464.58905,1.5538881e14,,,,
1787,171.92368,290.13992,55.46213,1.5599122e14,,,,
1788,248.23007,144.67726,232.7701,1.5557777e14,,,,
1789,143.75037,346.48126,85.94475,1.5494767e14,,,,
1790,265.1585,177.11377,147.68129,1.5326334e14,,,,
1791,212.92087,361.45822,292.1818,1.5586753e14,,,,
1792,6.413399,483.35645,16.955074,1.2751312e14,,,,
1793,53.691223,234.39404,427.6906,1.5440201e14,,,,
1794,114.00578,324.69772,277.22217,1.5972582e14,,,,
1795,353.82217,199.2091,14.531589,1.4290375e14,,,,
1796,316.5716,485.39746,482.82758,1.3033765e14,,,,
1797,213.28654,110.22625,470.8737,1.474018e14,,,,
1798,111.68984,478.10312,320.02737,1.5758242e14,,,,
1799,207.03615,472.8055,424.80493,1.5589914e14,,,,
1800,36.400333,134.96692,251.98181,1.5786612e14,,,,
1801,131.55338,116.764114,97.88919,1.5261487e14,,,,
1802,321.5744,125.709656,105.51671,1.4499284e14,,,,
1803,204.83675,162.69408,221.036,1.581661e14,,,,
1804,301.71216,238.12234,488.34497,1.4730349e14,,,,
1805,428.02994,325.2368,256.973,1.5927358e14,,,,
1806,474.526,207.0145,67.19807,1.5866918e14,,,,
1807,41.30344,382.71194,142.13577,1.5989608e14,,,,
1808,236.22385,438.46384,174.9875,1.5770014e14,,,,
1809,47.035732,185.4487,411.7067,1.1810277e14,,,,
1810,274.9216,322.69913,490.52554,1.5022841e14,,,,
1811,207.00174,5.7405257,318.32602,1.5227162e14,,,,
1812,262.9934,97.31404,358.53903,1.557595e14,,,,
1813,164.89647,298.2957,55.95285,1.5878502e14,,,,
1814,239.84435,169.32666,254.52263,1.5049401e14,,,,
1815,119.54909,47.624107,273.3286,1.4155504e14,,,,
1816,297.11118,223.06073,222.8593,1.4211693e14,,,,
1817,153.79626,349.93896,80.59639,1.4594725e14,,,,
1818,145.35753,177.88988,164.65273,1.4838761e14,,,,
1819,205.26857,98.985,459.16257,1.5557356e14,,,,
1820,71.66142,139.49048,54.15605,1.5022957e14,,,,
1821,393.39243,103.95395,190.11234,1.4957631e14,,,,
1822,1.6926826,319.24255,262.22263,1.2149578e14,,,,
1823,36.026245,304.62857,490.653,1.4259129e14,,,,
1824,403.2714,398.1501,100.19829,1.4386037e14,,,,
1825,448.8556,374.28894,338.73178,1.3187019e14,,,,
1826,194.1537,82.64774,417.7759,1.5427976e14,,,,
1827,131.96422,474.3953,273.74515,1.5538334e14,,,,
1828,164.65717,390.0559,395.36792,1.5057791e14,,,,
1829,3.9508264,196.24008,112.17607,1.4732008e14,,,,
1830,17.121574,83.56228,115.249565,1.4751285e14,,,,
1831,184.62445,77.40362,88.72085,1.1374493e14,,,,
1832,489.2157,246.6577,352.93854,1.5497559e14,,,,
1833,427.82138,450.64658,124.9892,1.1805207e14,,,,
1834,264.78558,256.4823,457.23022,1.5735428e14,,,,
1835,357.16904,495.23114,128.6706,1.6103683e14,,,,
1836,58.972145,481.338,385.3441,1.5357795e14,,,,
1837,264.09253,96.86985,362.93103,1.5383694e14,,,,
1838,238.67932,367.79498,483.97687,1.52776e14,,,,
1839,276.76468,98.44375,338.6242,1.5482196e14,,,,
1840,211.27856,9.541188,72.56317,1.4625093e14,,,,
1841,338.0621,58.805534,83.7414,1.3504627e14,,,,
1842,25.764479,470.2686,197.70822,1.3992248e14,,,,
1843,302.2043,217.24638,349.08786,1.4534899e14,,,,
1844,431.5631,204.49092,196.08786,1.5745796e14,,,,
1845,381.18637,494.6287,121.0067,1.5673829e14,,,,
1846,458.4126,374.34525,339.6725,1.5751165e14,,,,
1847,76.62368,241.05026,288.88306,1.5461943e14,,,,
1848,296.17615,308.12228,5.810647,1.0656964e14,,,,
1849,280.63876,145.45465,1.8730786,1.5240076e14,,,,
1850,397.52655,4.600812,173.44534,1.404865e14,,,,
1851,400.38364,443.28882,156.9766,1.36584876e14,,,,
1852,260.35016,18.184458,413.17245,1.4090092e14,,,,
1853,323.28778,205.79204,280.79684,1.4965906e14,,,,
1854,105.42471,424.95172,327.38364,1.4915096e14,,,,
1855,313.85675,17.322718,126.5851,1.5390212e14,,,,
1856,301.21283,347.79276,180.15231,1.34129086e14,,,,
1857,3.2213705,208.25299,123.57247,1.5438562e14,,,,
1858,207.46455,215.31319,388.22574,1.5475338e14,,,,
1859,88.76601,50.509426,249.0353,1.4593326e14,,,,
1860,1.9585009,439.12296,397.76135,1.1613244e14,,,,
1861,323.38336,56.306026,98.78175,1.456682e14,,,,
1862,375.34634,405.71875,341.41214,1.4099819e14,,,,
1863,245.08818,316.8516,236.57225,1.5203114e14,,,,
1864,258.42105,383.458,254.16103,1.45326e14,,,,
1865,96.68604,156.58527,131.31927,1.412164e14,,,,
1866,395.15732,131.74205,20.693914,1.5568595e14,,,,
1867,239.17049,334.89694,450.327,1.5477046e14,,,,
1868,431.58157,254.00162,251.74754,1.4858805e14,,,,
1869,58.18631,268.59097,279.4205,1.5235595e14,,,,
1870,419.30432,339.8452,476.67334,1.1804671e14,,,,
1871,481.06918,258.68436,308.2228,1.0799602e14,,,,
1872,383.53592,17.606237,0.9347754,1.5565109e14,,,,
1873,162.41278,142.30226,143.43253,1.2637334e14,,,,
1874,54.351624,303.5753,448.18802,1.2084117e14,,,,
1875,177.27682,295.85425,187.64008,1.3272673e14,,,,
1876,488.51297,84.55419,451.42856,1.548565e14,,,,
1877,334.13254,192.09433,31.424265,1.4366817e14,,,,
1878,347.62125,95.34934,437.86194,1.3417575e14,,,,
1879,228.61057,134.71283,400.54227,1.4915683e14,,,,
1880,140.3494,23.394318,442.0514,1.4854958e14,,,,
1881,495.52808,211.1202,245.69435,1.551936e14,,,,
1882,99.76552,372.96576,40.394897,1.31701825e14,,,,
1883,339.1265,143.3967,259.94696,1.2960899e14,,,,
1884,113.188614,174.9793,375.8812,1.5209603e14,,,,
